project_id,project_name,web_url,video_id,auto_label,manual_label,manual_relevance_raw,manual_noise_type,stats_play_count,label_changed
29,藏戏,https://www.tiktok.com/@gangchentibet07/video/7616750284177460487,7616750284177460487,low_relevance,low_relevance,不相关,蹭热门标签,19600000,False
29,藏戏,https://www.tiktok.com/@clou11103/video/7575850528962350358,7575850528962350358,needs_review,low_relevance,不相关,主题无关,4300000,True
29,藏戏,https://www.tiktok.com/@selfwho0/video/7495059041585089835,7495059041585089835,low_relevance,low_relevance,不相关,主题无关,18900000,False
29,藏戏,https://www.tiktok.com/@kairareo/video/7581817395174477074,7581817395174477074,likely_relevant,low_relevance,不相关,主题无关,906900,True
29,藏戏,https://www.tiktok.com/@tklhamo/video/7159477903598701867,7159477903598701867,likely_relevant,low_relevance,不相关,主题无关,241300,True
30,玛纳斯,https://www.tiktok.com/@tonsaianime/video/7145736165755292954,7145736165755292954,low_relevance,low_relevance,不相关,主题无关,15000000,False
31,蒙古族呼麦,https://www.tiktok.com/@mochalatteeeee_j/video/7641989538625244423,7641989538625244423,low_relevance,low_relevance,不相关,主题无关,48400000,False
31,蒙古族呼麦,https://www.tiktok.com/@gangchentibet07/video/7616750284177460487,7616750284177460487,likely_relevant,low_relevance,不相关,蹭热门标签,19600000,True
31,蒙古族呼麦,https://www.tiktok.com/@lol_ha61/video/7618062452944669982,7618062452944669982,likely_relevant,low_relevance,不相关,主题无关,28800000,True
31,蒙古族呼麦,https://www.tiktok.com/@_aztoalex/video/7603529890654063902,7603529890654063902,low_relevance,low_relevance,不相关,主题无关,29000000,False
31,蒙古族呼麦,https://www.tiktok.com/@sivelius/video/7604310197569424661,7604310197569424661,likely_relevant,low_relevance,不相关,主题无关,28200000,True
31,蒙古族呼麦,https://www.tiktok.com/@erklen/video/7556654545070230798,7556654545070230798,needs_review,likely_relevant,相关,,47800000,True
31,蒙古族呼麦,https://www.tiktok.com/@erklen/video/7522002205973548302,7522002205973548302,needs_review,likely_relevant,相关,,36000000,True
31,蒙古族呼麦,https://www.tiktok.com/@cherylporterdiva/video/7053967134304619781,7053967134304619781,likely_relevant,low_relevance,不相关,主题无关,25000000,True
31,蒙古族呼麦,https://www.tiktok.com/@erklen/video/7544518597226401037,7544518597226401037,needs_review,likely_relevant,相关,,81000000,True
32,花儿,https://www.tiktok.com/@new.farmer.amin5/video/7648814634497051922,7648814634497051922,likely_relevant,low_relevance,不相关,蹭热门标签,243200,True
32,花儿,https://www.tiktok.com/@jamillydaianne0/video/7609770093681200405,7609770093681200405,low_relevance,low_relevance,不相关,主题无关,17400000,False
32,花儿,https://www.tiktok.com/@changfqstgp/video/7548795078542691614,7548795078542691614,likely_relevant,low_relevance,不相关,蹭热门标签,50100,True
32,花儿,https://www.tiktok.com/@mdrublesorkar/video/7579591635835637012,7579591635835637012,low_relevance,low_relevance,不相关,主题无关,18600000,False
32,花儿,https://www.tiktok.com/@m.alassaff/video/7632584830433103112,7632584830433103112,low_relevance,low_relevance,不相关,蹭热门标签,12900000,False
32,花儿,https://www.tiktok.com/@jonsom43/video/7538697919268916494,7538697919268916494,likely_relevant,low_relevance,不相关,主题无关,16800,True
32,花儿,https://www.tiktok.com/@baby_bear19999/video/7506532829501639944,7506532829501639944,low_relevance,low_relevance,不相关,主题无关,16900000,False
32,花儿,https://www.tiktok.com/@jc.lyrics21/video/7647530495391075605,7647530495391075605,needs_review,low_relevance,不相关,主题无关,3100000,True
32,花儿,https://www.tiktok.com/@bob485518/video/7587698504424852749,7587698504424852749,low_relevance,low_relevance,不相关,主题无关,20700000,False
32,花儿,https://www.tiktok.com/@sweendyran/video/7601485781860977940,7601485781860977940,needs_review,low_relevance,不相关,蹭热门标签,11000000,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@fuanvos/video/7647894451268029717,7647894451268029717,needs_review,low_relevance,不相关,主题无关,897300,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@yuyuauas33b/video/7626997558400863502,7626997558400863502,low_relevance,low_relevance,不相关,蹭热门标签,43800000,False
33,中国朝鲜族农乐舞,https://www.tiktok.com/@china.boys3/video/7626023699652545813,7626023699652545813,needs_review,low_relevance,不相关,蹭热门标签,2900000,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@shunlinainai2/video/7625496809963621654,7625496809963621654,low_relevance,low_relevance,不相关,,64800000,False
33,中国朝鲜族农乐舞,https://www.tiktok.com/@vsc9988/video/7610083871886986503,7610083871886986503,needs_review,low_relevance,不相关,主题无关,2500000,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@dailymail/video/7436049985042468138,7436049985042468138,low_relevance,low_relevance,不相关,主题无关,7400000,False
33,中国朝鲜族农乐舞,https://www.tiktok.com/@taisan_8/video/7267146683253820680,7267146683253820680,low_relevance,low_relevance,不相关,蹭热门标签,18100000,False
33,中国朝鲜族农乐舞,https://www.tiktok.com/@fair.magda.613/video/7487113834541550894,7487113834541550894,likely_relevant,low_relevance,不相关,主题无关,542800,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@fair.magda.613/video/7625516664125132045,7625516664125132045,likely_relevant,low_relevance,不相关,主题无关,746400,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@ibanathimpungose/video/7534687344331410694,7534687344331410694,likely_relevant,low_relevance,不相关,主题无关,2100000,True
33,中国朝鲜族农乐舞,https://www.tiktok.com/@nopeknovian/video/7372567979604708614,7372567979604708614,low_relevance,low_relevance,不相关,,7000000,False
35,中国篆刻,https://www.tiktok.com/@999crafts/video/7133508616191053098,7133508616191053098,likely_relevant,low_relevance,不相关,蹭热门标签,6100000,True
35,中国篆刻,https://www.tiktok.com/@hudddjd/video/7539104450992950541,7539104450992950541,low_relevance,low_relevance,不相关,主题无关,54900000,False
35,中国篆刻,https://www.tiktok.com/@hacuongtrienkhac/video/7357373245881961744,7357373245881961744,needs_review,low_relevance,不相关,蹭热门标签,6500000,True
35,中国篆刻,https://www.tiktok.com/@999crafts/video/7133508616191053098,7133508616191053098,likely_relevant,low_relevance,不相关,蹭热门标签,6100000,True
35,中国篆刻,https://www.tiktok.com/@yssealcutting/video/7415966584918871338,7415966584918871338,likely_relevant,low_relevance,不相关,蹭热门标签,7100000,True
35,中国篆刻,https://www.tiktok.com/@sendeculture/video/7022520943431929089,7022520943431929089,likely_relevant,low_relevance,不相关,蹭热门标签,35600000,True
35,中国篆刻,https://www.tiktok.com/@hudddjd/video/7577639681932709134,7577639681932709134,low_relevance,low_relevance,不相关,主题无关,42000000,False
35,中国篆刻,https://www.tiktok.com/@explorechina786/video/7593623600540830996,7593623600540830996,low_relevance,low_relevance,不相关,蹭热门标签,41000000,False
35,中国篆刻,https://www.tiktok.com/@craftheritage/video/7624096912974564621,7624096912974564621,low_relevance,likely_relevant,相关,,19700000,True
35,中国篆刻,https://www.tiktok.com/@juewuxiansheng/video/7549384380699970846,7549384380699970846,needs_review,low_relevance,不相关,主题无关,27600000,True
35,中国篆刻,https://www.tiktok.com/@sendeculture/video/7022520943431929089,7022520943431929089,likely_relevant,low_relevance,不相关,蹭热门标签,35600000,True
35,中国篆刻,https://www.tiktok.com/@luismiguello/video/7640419246429703446,7640419246429703446,low_relevance,low_relevance,不相关,主题无关,42100000,False
35,中国篆刻,https://www.tiktok.com/@seal_sealion/video/7584755757833325879,7584755757833325879,low_relevance,low_relevance,不相关,主题无关,156700000,False
36,中国剪纸,https://www.tiktok.com/@brian.liu1/video/7637255776473517319,7637255776473517319,low_relevance,low_relevance,不相关,主题无关,24500000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@user40477079454357/video/7546593395041389855,7546593395041389855,likely_relevant,needs_review,拿不准,,3300000,True
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@shoubkbr7m9/video/7480814745877007621,7480814745877007621,needs_review,low_relevance,不相关,同类,5900000,True
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@marinerpoet/video/7567053398458060063,7567053398458060063,low_relevance,low_relevance,不相关,主题无关,24700000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@shoubkbr7m9/video/7461817575417122053,7461817575417122053,needs_review,needs_review,拿不准,同类,5400000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@marinerpoet/video/7631412594758126879,7631412594758126879,low_relevance,low_relevance,不相关,主题无关,30400000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@ishalcncwoodart_official/video/7591831028256296195,7591831028256296195,low_relevance,low_relevance,不相关,,83300000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@shelterinstitute/video/7178939278246956331,7178939278246956331,likely_relevant,low_relevance,不相关,同类,21200000,True
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@3d.mystery/video/7560486041916853559,7560486041916853559,low_relevance,low_relevance,不相关,主题无关,22300000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@yasminvonroon/video/7236440586453011738,7236440586453011738,likely_relevant,low_relevance,不相关,主题无关,7400000,True
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@jyd_models/video/7487163492831907118,7487163492831907118,low_relevance,low_relevance,不相关,主题无关,36000000,False
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@hanjinping/video/7620011585817283848,7620011585817283848,needs_review,low_relevance,不相关,主题无关,18000000,True
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@user40477079454357/video/7546593395041389855,7546593395041389855,likely_relevant,needs_review,拿不准,,3300000,True
37,中国传统木结构建筑营造技艺,https://www.tiktok.com/@suny04322/video/7620827964845919520,7620827964845919520,needs_review,low_relevance,不相关,主题无关,20500000,True
38,端午节,https://www.tiktok.com/@baby_bear19999/video/7506532829501639944,7506532829501639944,low_relevance,low_relevance,不相关,主题无关,16900000,False
39,妈祖信俗,https://www.tiktok.com/@ziyoufujian/video/7574320708361276685,7574320708361276685,needs_review,low_relevance,不相关,主题无关,1300000,True
39,妈祖信俗,https://www.tiktok.com/@moolaoshi/video/7194115439113424129,7194115439113424129,needs_review,low_relevance,不相关,主题无关,2800000,True
39,妈祖信俗,https://www.tiktok.com/@mazufashion/video/7349714092636114218,7349714092636114218,likely_relevant,low_relevance,不相关,主题无关,10600000,True
39,妈祖信俗,https://www.tiktok.com/@mazzu777/video/7095316737561758977,7095316737561758977,low_relevance,low_relevance,不相关,主题无关,15900000,False
39,妈祖信俗,https://www.tiktok.com/@mazzu777/video/7083716709554736385,7083716709554736385,low_relevance,low_relevance,不相关,主题无关,33600000,False
39,妈祖信俗,https://www.tiktok.com/@markostrakas/video/7290114627067792673,7290114627067792673,likely_relevant,low_relevance,不相关,主题无关,4400000,True
39,妈祖信俗,https://www.tiktok.com/@shinanova/video/6986731037648833797,6986731037648833797,likely_relevant,low_relevance,不相关,主题无关,6400000,True
39,妈祖信俗,https://www.tiktok.com/@neurodivergent_art/video/7325321700340550954,7325321700340550954,low_relevance,low_relevance,不相关,主题无关,13100000,False
39,妈祖信俗,https://www.tiktok.com/@jessechrisss/video/7466847117730909446,7466847117730909446,low_relevance,low_relevance,不相关,主题无关,14600000,False
40,中国雕版印刷技艺,https://www.tiktok.com/@tt45484/video/7334756867647786282,7334756867647786282,low_relevance,likely_relevant,相关,,23000000,True
40,中国雕版印刷技艺,https://www.tiktok.com/@shoubkbr7m9/video/7461817575417122053,7461817575417122053,needs_review,needs_review,拿不准,同类,5400000,False
40,中国雕版印刷技艺,https://www.tiktok.com/@shoubkbr7m9/video/7480814745877007621,7480814745877007621,needs_review,low_relevance,不相关,同类,5900000,True
40,中国雕版印刷技艺,https://www.tiktok.com/@tt45484/video/7335093410476330282,7335093410476330282,low_relevance,low_relevance,不相关,同类,20400000,False
40,中国雕版印刷技艺,https://www.tiktok.com/@explore.china6/video/7322759248818081055,7322759248818081055,low_relevance,likely_relevant,相关,,24400000,True
40,中国雕版印刷技艺,https://www.tiktok.com/@tt45484/video/7334756867647786282,7334756867647786282,low_relevance,likely_relevant,相关,,23000000,True
40,中国雕版印刷技艺,https://www.tiktok.com/@chinesefood388/video/7625883087649410324,7625883087649410324,low_relevance,low_relevance,不相关,主题无关,17100000,False
40,中国雕版印刷技艺,https://www.tiktok.com/@aaleiyasart/video/7245435626198191402,7245435626198191402,likely_relevant,low_relevance,不相关,主题无关,11400000,True
40,中国雕版印刷技艺,https://www.tiktok.com/@skylineprintworks/video/6980455050179005702,6980455050179005702,low_relevance,low_relevance,不相关,主题无关,21000000,False
40,中国雕版印刷技艺,https://www.tiktok.com/@paintingexplained/video/7638641049614765343,7638641049614765343,likely_relevant,low_relevance,不相关,主题无关,5200000,True
41,昆曲,https://www.tiktok.com/@vision_china/video/7615930167680044299,7615930167680044299,likely_relevant,low_relevance,不相关,蹭热门标签,759100,True
41,昆曲,https://www.tiktok.com/@lilliancui0/video/7533816685275417887,7533816685275417887,needs_review,low_relevance,不相关,蹭热门标签,1500000,True
41,昆曲,https://www.tiktok.com/@ineloc.1/video/7398241664290082054,7398241664290082054,needs_review,low_relevance,不相关,蹭热门标签,4500000,True
41,昆曲,https://www.tiktok.com/@happylifeinnz/video/7632121485129207048,7632121485129207048,low_relevance,low_relevance,不相关,蹭热门标签,12000000,False
41,昆曲,https://www.tiktok.com/@ku_13040/video/7630121231336885535,7630121231336885535,low_relevance,low_relevance,不相关,蹭热门标签,12700000,False
41,昆曲,https://www.tiktok.com/@brian.liu1/video/7637255776473517319,7637255776473517319,low_relevance,low_relevance,不相关,主题无关,24500000,False
41,昆曲,https://www.tiktok.com/@flowertownhomestead/video/7457358727289572638,7457358727289572638,low_relevance,low_relevance,不相关,蹭热门标签,17200000,False
41,昆曲,https://www.tiktok.com/@opera_san_/video/7210829990177295621,7210829990177295621,likely_relevant,low_relevance,不相关,主题无关,1700000,True
41,昆曲,https://www.tiktok.com/@.kunno/video/7636095312326692117,7636095312326692117,low_relevance,low_relevance,不相关,蹭热门标签,9500000,False
41,昆曲,https://www.tiktok.com/@vision_china/video/7615930167680044299,7615930167680044299,likely_relevant,low_relevance,不相关,蹭热门标签,759100,True
41,昆曲,https://www.tiktok.com/@pandatalk_/video/7028537159342755074,7028537159342755074,likely_relevant,low_relevance,不相关,蹭热门标签,1700000,True
42,古琴艺术,https://www.tiktok.com/@guzheng.vn/video/7559630241006718216,7559630241006718216,likely_relevant,low_relevance,不相关,蹭热门标签,5900000,True
42,古琴艺术,https://www.tiktok.com/@mizdramaholic/video/7485060943156694303,7485060943156694303,low_relevance,likely_relevant,相关,,20200000,True
42,古琴艺术,https://www.tiktok.com/@tiemdanguzheng/video/7555493177604607250,7555493177604607250,needs_review,likely_relevant,相关,,11300000,True
42,古琴艺术,https://www.tiktok.com/@ineloc.1/video/7398241664290082054,7398241664290082054,likely_relevant,low_relevance,不相关,蹭热门标签,4500000,True
42,古琴艺术,https://www.tiktok.com/@hudddjd/video/7569493475566030135,7569493475566030135,likely_relevant,low_relevance,不相关,主题无关,38900000,True
42,古琴艺术,https://www.tiktok.com/@yaogoue/video/7340222853343710506,7340222853343710506,likely_relevant,likely_relevant,相关,,4700000,False
42,古琴艺术,https://www.tiktok.com/@guqinvietnam.com/video/7379587873823001863,7379587873823001863,likely_relevant,likely_relevant,相关,,5100000,False
42,古琴艺术,https://www.tiktok.com/@tiemdanguzheng/video/7555493177604607250,7555493177604607250,needs_review,likely_relevant,相关,,11300000,True
42,古琴艺术,https://www.tiktok.com/@xiaoniudizi/video/7430673406665821448,7430673406665821448,needs_review,low_relevance,不相关,主题无关,14900000,True
42,古琴艺术,https://www.tiktok.com/@folkart.china/video/7559080211912969493,7559080211912969493,needs_review,low_relevance,不相关,主题无关,12100000,True
42,古琴艺术,https://www.tiktok.com/@tiemdanguzheng/video/7555493177604607250,7555493177604607250,needs_review,likely_relevant,相关,,11300000,True
42,古琴艺术,https://www.tiktok.com/@hongyongmusic/video/7626379239561923847,7626379239561923847,low_relevance,low_relevance,不相关,主题无关,12700000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@fangxiaojieaizhuiju/video/7641792081266035988,7641792081266035988,likely_relevant,likely_relevant,相关,,1000000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@thomastfu/video/7589712529983589653,7589712529983589653,low_relevance,low_relevance,不相关,主题无关,18000000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@tonsaianime/video/7145736165755292954,7145736165755292954,low_relevance,low_relevance,不相关,主题无关,15000000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@wangzhiyu.2026/video/7608800678684691726,7608800678684691726,low_relevance,low_relevance,不相关,主题无关,5700000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@kingwithqueen12/video/7646789108911623446,7646789108911623446,likely_relevant,low_relevance,不相关,主题无关,1600000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@amirmuqam33/video/7268936455529991426,7268936455529991426,likely_relevant,low_relevance,不相关,主题无关,1300000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@yahyeai/video/7142841163270196485,7142841163270196485,low_relevance,low_relevance,不相关,主题无关,14500000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@gulomjon00771/video/7596650322190142742,7596650322190142742,low_relevance,low_relevance,不相关,主题无关,4600000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@annabewla/video/6874186416834776322,6874186416834776322,low_relevance,low_relevance,不相关,主题无关,4600000,False
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@a.great.soul/video/7423800260667002130,7423800260667002130,needs_review,low_relevance,不相关,主题无关,1300000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@joeyyyds666/video/7539622309439589654,7539622309439589654,needs_review,low_relevance,不相关,主题无关,1000000,True
43,新疆维吾尔木卡姆艺术,https://www.tiktok.com/@uyghuryouth/video/7326146340507995424,7326146340507995424,low_relevance,low_relevance,不相关,主题无关,7600000,False
44,蒙古族长调民歌,https://www.tiktok.com/@jesse_4_3_2_1/video/7241698973608611098,7241698973608611098,likely_relevant,low_relevance,不相关,主题无关,957900,True
44,蒙古族长调民歌,https://www.tiktok.com/@radlizardglizard/video/7641278900173114637,7641278900173114637,likely_relevant,low_relevance,不相关,主题无关,1500000,True
44,蒙古族长调民歌,https://www.tiktok.com/@itsdxnmusic/video/7493231739372866823,7493231739372866823,low_relevance,low_relevance,不相关,主题无关,40500000,False
44,蒙古族长调民歌,https://www.tiktok.com/@__altka1__/video/7575111259524189447,7575111259524189447,likely_relevant,low_relevance,不相关,主题无关,585800,True
44,蒙古族长调民歌,https://www.tiktok.com/@snowravenofficial/video/7598671373187206414,7598671373187206414,low_relevance,low_relevance,不相关,主题无关,39100000,False
44,蒙古族长调民歌,https://www.tiktok.com/@ummetozcantiktok/video/7128388348825177350,7128388348825177350,low_relevance,likely_relevant,相关,,32500000,True
44,蒙古族长调民歌,https://www.tiktok.com/@erklen/video/7522002205973548302,7522002205973548302,low_relevance,likely_relevant,相关,,36000000,True
44,蒙古族长调民歌,https://www.tiktok.com/@clou11103/video/7575850528962350358,7575850528962350358,needs_review,low_relevance,不相关,主题无关,4300000,True
44,蒙古族长调民歌,https://www.tiktok.com/@snowravenofficial/video/7598671373187206414,7598671373187206414,low_relevance,low_relevance,不相关,主题无关,39100000,False
44,蒙古族长调民歌,https://www.tiktok.com/@fuanvos/video/7647894451268029717,7647894451268029717,needs_review,low_relevance,不相关,主题无关,897700,True
44,蒙古族长调民歌,https://www.tiktok.com/@erklen/video/7544518597226401037,7544518597226401037,low_relevance,likely_relevant,相关,,81000000,True
44,蒙古族长调民歌,https://www.tiktok.com/@__altka1__/video/7575111259524189447,7575111259524189447,likely_relevant,low_relevance,不相关,主题无关,585800,True
44,蒙古族长调民歌,https://www.tiktok.com/@nostalgicobrilhante/video/7633468043795959061,7633468043795959061,low_relevance,low_relevance,不相关,主题无关,22400000,False
